authorMeta/fans,collectCount,commentCount,diggCount,isSponsored,playCount,shareCount,text,videoMeta/duration,webVideoUrl,tanggal,jam,hari_encoded,kota_Balikpapan,kota_Banda Aceh City,kota_Bandar Lampung City,kota_Bandung City,kota_Bandung Regency,kota_Banjarbaru,kota_Banjarmasin,kota_Banyumas Regency,kota_Banyuwangi,kota_Batam,kota_Bekasi City,kota_Bekasi Regency,kota_Binjai,kota_Bitung,kota_Bogor City,kota_Bogor Regency,kota_Central Hulu Sungai Regency,kota_Cilegon,kota_Cimahi,kota_Cirebon,kota_Cirebon City,kota_Deli Serdang Regency,kota_Denpasar,kota_Depok,kota_Garut Kota,kota_Gresik,kota_Hanoi,kota_Hoc Mon,kota_Jakarta,kota_Jambi City,kota_Jember,kota_Kapolei,kota_Kebumen,kota_Kediri City,kota_Kota Karawang,kota_Kuantan,kota_Lhokseumawe,kota_Lumajang,kota_Machang,kota_Madiun City,kota_Magelang,kota_Mahakam Ulu Regency,kota_Makassar,kota_Malang City,kota_Manado,kota_Medan Area,kota_Metro,kota_Muaro Jambi,kota_Nganjuk,kota_Padang,kota_Palembang,kota_Pasuruan Regency,kota_Pekalongan,kota_Pekanbaru,kota_Pematangsiantar,kota_Queens,kota_Salatiga,kota_Samarinda,kota_Saraphi District,kota_Semarang City,kota_Semarang Regency,kota_Sepang,kota_Serang City,kota_Sidoarjo,kota_Sleman,kota_South Tangerang,kota_Sukabumi City,kota_Sumedang,kota_Surabaya,kota_Surakarta City,kota_Tangerang City,kota_Tangerang Regency,kota_Tasikmalaya City,kota_Tegal City,kota_Tidak Mengisi/Tidak diketahui,kota_West Kutai Regency,kota_Yogyakarta City,kota_nan,username_encoded
46,0,0,40,0,450,0,Cardio before carbo 🤏🏼,13,https://www.tiktok.com/@nuriiiii244/video/7513944605306424581,2025-06-09,13,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,282
7898,164,44,1543,0,28600,1147,#cafesurabaya #surabaya #placetogo #tempatnongkrong #surabayatiktok #fyp #surabayaviral #surabayahitz #surabayapusat #surabaya24jam #kopikenangan ,15,https://www.tiktok.com/@tiandeh__/video/7516413307004194104,2025-06-16,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,377
1100000,0,0,47,0,982,0,Kopi kenangan favorit bgt,13,https://www.tiktok.com/@laguindiaenak/video/7516484339190762757,2025-06-16,9,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,216
218,3,2,140,0,1710,1,aku yang minum kopi tiap hari shock denger nya 🫢 #kopi #kopikenangan #cofee ,9,https://www.tiktok.com/@wolfiee577/video/7516402411167124744,2025-06-16,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,405
1301,1538,238,50100,0,948200,1421,Gọi lại cái ảnh bắt máy liền… #thanhva #beenight #liveacoustic #xuhuong2025 ,79,https://www.tiktok.com/@hue_duong/video/7512791498635709704,2025-06-06,11,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,146
81600,27,18,274,0,6253,24,#kopikenangan #mylove #vedeoviral #tik_tok #fypシ゚  #👌👌👌 #💪💪💪 #❤️❤️❤️❤️❤️ ,60,https://www.tiktok.com/@ninilll_123/video/7516046613169655047,2025-06-15,5,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,276
4083,7,5,133,0,4577,5,promo kopi kenangan 2 cup cuma 35ribu... lebih hemat beli voucher di tiktok #kopikenangan #promokopikenangan #kopken ,9,https://www.tiktok.com/@hachizero/video/7514653071180401925,2025-06-11,11,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,128
3771,0,0,18,0,1150,6,Harga Kopi kenangan di link sini gokil banget. seharga teh biasa. gk percaya coba cek link ini. #kopikenanganarundina #kopikenangancibubur #coffee ,10,https://www.tiktok.com/@hendra.sakti/video/7509848357850877240,2025-05-29,12,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,140
1776,2,0,8,0,364,0,Ada outlet Kopi Kenangan didekat rumahmu?? #kopikenangan #tiktokgo #kopikenanganmurah #fyp #viral ,26,https://www.tiktok.com/@rinaspill_/video/7516387004691729682,2025-06-16,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,325
1303,0,0,12,0,4844,0,"Promo Kopi Kenangan
Promo Tiktok gak ada habisnya. Kopi Kenangan gak mau kalah, pengen ngasih promo juga untuk warga tiktok.
dimanapun mamu berada, kamu bisa nikmati promo tiktok koi kenangan dengan klik tag lokasi di kiri bawah, nanti akan di arahkan tiktok langsung ke outlet terdekat dari kamu

#padang #wargapadang #tiktokgo #promotiktokcheck #tassyajajan #kopikenanganvoucher #kopikenanganterdekat #promotiktok #promokopikenangantiktok #promokopikenangan #kopikenanganpromo #kopikenangan #khatibsulaimanpadang ",24,https://www.tiktok.com/@tassya_jajan/video/7508339730451401992,2025-05-25,11,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,373
1472,0,0,14,0,827,0,Promo Menu Baru Kopi Kenangan #kopi #kenangan #kopikenangan ,26,https://www.tiktok.com/@mnsrd.tt/video/7508295440316648709,2025-05-25,8,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,252
1776,8,3,62,0,14100,6,"Cara aku dan suami ngopi hemat dengan beli voucher dari tiktok beneran loh diskonnya. Bahkan sebelumnya beli voucher Nobu Aren Latter cuma 13rb. 

Jangan lupa beli lewat tag lokasi di video ku ya 😊

#kopikenangan #tiktokgo #jajanbalikpapan #kopken #promotiktok ",30,https://www.tiktok.com/@chnchae/video/7508366078074948920,2025-05-25,12,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68
12,1,0,8,0,608,0,#kopikenangan #champion #cafemaltlatte #lesssweet  #beans #bali #kintamani #tiktok #fyp #kuliner #food #yummy #beverage @Kopi Kenangan ,9,https://www.tiktok.com/@yuaiyuaiyu/video/7508144452926442808,2025-05-24,22,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,411
1754,4,0,16,0,2280,2,#kopikenangan #kopikenanganvoucher #ngopi #kopikenanganwarakas ,14,https://www.tiktok.com/@wiwinnilawati6/video/7508001961833139463,2025-05-24,13,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,403
225,132,39,3735,0,98300,164,Đi Bee Night nghe a Thành vá mà order Chú đại bi 🤣 Và cách anh xử lý thì 🤣🤣🤣 #beenight #beenighthqv #phamcongthanh #thanhva #coffeeandmusic  #chualanh ,49,https://www.tiktok.com/@kembeo263/video/7473683545903369490,2025-02-21,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,193
241100,76700,1681,324800,0,10100000,11800,Trả lời @🇻🇳 BEAUTY INTERNATIONAL 👑  @minhthong873 bản dài tập hát đây rồi đu trend liền thui #narizhen #chamnari #xuhuong #lyrics #nhactrungquoc #nhachaymoingay #phienamtiengviet #cothehaykhong #cothehaykhongkaraoke #可不可以伴奏 #cothehaykhongbeat #可不可以 #fyp #chinasong #foryou #fypシ ,57,https://www.tiktok.com/@chamnariii/video/7245875090825448709,2023-06-18,4,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,65
5670,12,8,106,0,8506,2,#bibitkopi #fy #cianjur #kopikusuperlebat #fyp #fyppppppppppppppppppppppp ,192,https://www.tiktok.com/@kopi.ku38/video/7514937330097065223,2025-06-12,5,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,201
82700,2,1,11,0,219,1,"BARU! Woww! 🤩 Kamu bisa atur sendiri Chi-Snack kesukaan kamu lho bareng 13 topping dan saus pilihan #ChigoxFlip mulai dari 13RB! 😍

Menu kolaborasi spesial dari Chigo x Flip dan Cheetos Doritos ini sudah tersedia di Aplikasi Kopi Kenangan / GoFood / GrabFood / ShopeeFood / datang langsung ke outlet Chigo x Flip terdekat.

#ChigoxFlip
#Chigo
#FlipBurger
#ChigoxCheetosDoritos",34,https://www.tiktok.com/@chigo.id/video/7515628478121790738,2025-06-16,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,67
747,103,7,339,0,5664,83,"Nyobain photobooth @Fotosnaps Indonesia dan langsung jatuh cinta. Gak cuma cetak foto lucu, tapi bisa dibikin jadi keychain roll film yang gemes bgt 🥹🤍 Literally bawa kenangan dalam bentuk mini :3

📍Kopi Toko Tua
Jl. Baranang Siang No. 7 

#placetogobandung #photoboothbandung #mustvisit #fotosnap #filmkeychain ",36,https://www.tiktok.com/@astimuf/video/7515749625249139974,2025-06-14,10,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,33
